salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
,,,3.8,51,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,3.9,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,3.9,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,3.9,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,3.9,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,3.8,51,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,4.1,2483,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,3.6,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,5.0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
33000.0,33000.0,33000.0,5.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
35000.0,50000.0,42500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7200.0,7200.0,7200.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
40000.0,40000.0,40000.0,5.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
28000.0,32000.0,30000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,640,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30000.0,70000.0,50000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
29580.0,47158.0,38369.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
57600.0,76800.0,67200.0,4.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.1,2483,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
96000.0,0.0,48000.0,3.5,336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29727.0,47207.0,38467.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28000.0,40000.0,34000.0,4.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28000.0,38000.0,33000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
35000.0,37000.0,36000.0,3.8,156,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,35000.0,32500.0,4.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.6,727,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30000.0,30000.0,30000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,19664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22800.0,27600.0,25200.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
22000.0,32000.0,27000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
36000.0,45000.0,40500.0,3.4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.0,508,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,2.8,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,19664,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.0,508,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,19664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
72000.0,76800.0,74400.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,2.6,87,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.1,2483,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,2412,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
28000.0,35000.0,31500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38000.0,48000.0,43000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.4,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,2412,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
50000.0,50000.0,50000.0,5.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
22000.0,32000.0,27000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,40000.0,35000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
28000.0,38000.0,33000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35000.0,35000.0,35000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
35000.0,65000.0,50000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.1,2483,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,32000.0,31000.0,4.2,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
31000.0,38000.0,34500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34000.0,40000.0,37000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,40000.0,35000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.5,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,35000.0,32500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,3.9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,,,3.5,646,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
44000.0,44000.0,44000.0,3.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
35000.0,55000.0,45000.0,5.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,2.3,22,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.1,2483,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.2,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
33000.0,42000.0,37500.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,3.2,517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28000.0,35000.0,31500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.5,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,19664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.6,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.3,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.1,2483,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
