salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
40000.0,60000.0,50000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,19,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
,,,3.6,3014,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
,,,3.5,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,3.9,2266,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,3.8,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.7,269,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
96000.0,96000.0,96000.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
,,,3.3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
,,,4.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,3.5,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.0,505,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
50000.0,70000.0,60000.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
,,,4.1,4728,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,5.0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.8,194,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.0,56,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
,,,3.7,2050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.9,3505,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
,,,5.0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,3.9,182,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
40000.0,55000.0,47500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,268,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.9,1746,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
,,,4.0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
12000.0,14400.0,13200.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
40000.0,50000.0,45000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,67,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40000.0,50000.0,45000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.4,83,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
55000.0,55000.0,55000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
