salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.7,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,2.8,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
42000.0,48000.0,45000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,2.8,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,3.5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30000.0,50000.0,40000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
29679.0,45021.0,37350.0,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
,,,3.7,2958,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,3.5,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,2.3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32400.0,40800.0,36600.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35000.0,40000.0,37500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
,,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.3,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.6,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.6,854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40000.0,50000.0,45000.0,4.2,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
40000.0,40000.0,40000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,2.3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.7,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
36000.0,45000.0,40500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
35000.0,45000.0,40000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.6,854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35000.0,42000.0,38500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
28377.0,45703.0,37040.0,3.4,27,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
